Total,Total_ExclSoilAbs,Gas,Oil,Coal,Livestock,Rice,Landfills,Wastewater,OtherAnth,BiomassBurn,Wetlands,Reservoirs,SoilAbsorb,Termites,Lakes,Seeps,Year,State
0.9307217203422337,1.0107553201703308,0.25444376170148014,0.07564289515671145,0.0,0.5376216189560644,0.0,0.05395384881659073,0.005059765266309218,0.022790938820495016,0.0023326993293680018,0.029588810327614096,0.0,-0.08003363808517573,0.026218772482526832,0.0,0.0031022259916305096,2018,Kansas
0.932955519358297,1.0129892498018365,0.25490550079376406,0.0761800072751846,0.0,0.5378335886090349,0.0,0.05491449982287608,0.004964542617102232,0.022934256906778437,0.002347106234189405,0.029588810453584663,0.0,-0.08003363573941874,0.026218772482526832,0.0,0.0031022259916305096,2019,Kansas
0.929108196378655,1.0091134326238715,0.2477720503404788,0.08323131379759027,0.0,0.5364405291268807,0.0,0.05278818741980257,0.0050724074159395945,0.02222585858200578,0.002736148251259845,0.029525923297501276,0.0,-0.08000514708527841,0.02621877244710594,0.0,0.0031022260094737014,2020,Kansas
0.9488886571609196,0.9655699237736346,0.31369055318611994,0.008425859396338335,0.541906336718185,0.033441783592917204,0.0,0.028339450818378756,0.002206857728929196,0.01622318146939171,0.0006920374016565935,0.014260388545809759,2.7920802363804033e-05,-0.01668124338454051,0.004200555734422794,0.0,0.0021551598593910083,2017,West Virginia
0.9037122216599055,0.9203933960837805,0.3013344248296583,0.007357102090188029,0.5082128363457658,0.03348278503421906,0.0,0.029925432235640002,0.0024250573979634894,0.016280898097736685,0.0007300574732161576,0.014260388969857948,2.7920802363804033e-05,-0.01668124489051676,0.004200555734422794,0.0,0.0021551598593910083,2018,West Virginia
0.8542186191798496,0.8708996755360859,0.29744243622615557,0.0073647028685745715,0.461298314035867,0.03352881992611759,0.0,0.030484929248688883,0.0023568227778051573,0.01640430329155872,0.0013751500916315666,0.01426038847868237,2.7920802363804033e-05,-0.016681243421574052,0.004200555734422794,0.0,0.0021551598593910083,2019,West Virginia
0.7900465985385513,0.806705817405278,0.2817377763127867,0.0079460065016644,0.4153969539018372,0.033398630179640426,0.0,0.02922618267817869,0.002412647054035825,0.01560845925184312,0.0003525101456893706,0.014242855866623463,2.7920802363804033e-05,-0.016659185323050052,0.004200555734568673,0.0,0.0021551598853260814,2020,West Virginia
0.6595016993230047,0.7754219472533139,0.4148101022168419,0.06467903243883187,0.03337243192306396,0.1740630412381011,0.0,0.02989788218306361,0.0019965235175953217,0.007275149292987308,0.0017655001115198252,0.009530902061767507,0.008736979942306234,-0.11592018203370037,0.019251007806762765,0.0,0.010043276062405479,2017,New Mexico
0.6839725675289761,0.7998927480898473,0.4341308533772739,0.0649311254514447,0.02630617613204915,0.17496417716498494,0.0,0.03177012550754834,0.0019573200456815118,0.008228292020973641,0.010042655220057763,0.009530902016074398,0.008736979942306234,-0.11592018440253762,0.019251007806762765,0.0,0.010043276062405479,2018,New Mexico
0.6844498996342316,0.8003698274620545,0.43855985655593427,0.07222208281656262,0.02348331869041257,0.17482955526041977,0.0,0.0323942672109957,0.0018863157307023803,0.008381560363422538,0.0010509393811921849,0.009530901744173913,0.008736979942306234,-0.11592018875466872,0.019251007806762765,0.0,0.010043276062405479,2019,New Mexico
0.6561304161264085,0.7720065338084382,0.4155964433708677,0.06860565656859559,0.020915364710247616,0.17466103084654375,0.0,0.030971950839645226,0.0019616644014767925,0.007675810500275853,0.004073578766875205,0.009513774882714772,0.008736980119581796,-0.11587624839611176,0.01925100666764671,0.0,0.010043276028581459,2020,New Mexico
0.8582908087375103,0.8782848619086685,0.21357822504363044,0.050129887740295934,0.14053865306956434,0.16074683696779524,0.0,0.17719558990543666,0.016858595546366668,0.04941662896719976,0.0008296628040961574,0.0593233943589903,0.0005016094898785422,-0.01999396904250926,0.007579149154337251,0.0,0.0015867099236908377,2017,Ohio
0.9174344371048037,0.9374283021130753,0.2713734132093786,0.04529156557250085,0.12413644349863204,0.16587387095123302,0.0,0.19479069597182241,0.01648850581341129,0.04975847367841902,0.0007247733526886513,0.059323393847278645,0.0005016094898785422,-0.01999396908882227,0.007579149154337251,0.0,0.0015867099236908377,2018,Ohio
0.8474083369467036,0.8674023283588086,0.209151325697053,0.04560658208509641,0.11245112342471122,0.16539659584929559,0.0,0.1983275434369004,0.016074602611156834,0.050179242049129304,0.0012244089819880221,0.059323392282549646,0.0005016094898785422,-0.019993968502848566,0.007579149154337251,0.0,0.0015867099236908377,2019,Ohio
0.8215826680248958,0.8415463638949049,0.20193094913036258,0.04977682441269105,0.10014638022720086,0.16570310538336597,0.0,0.19044186561430285,0.01638787152887145,0.047906063505521256,0.00035545738426940525,0.0592306732715192,0.0005016095097437357,-0.019963940247375186,0.007579149040851184,0.0,0.001586709930631601,2020,Ohio
1.25056408907253,1.275389495805271,0.3397975363638606,0.025096963755652766,0.0008070432912400117,0.06020032890884513,0.08850595189535312,0.11152908579479466,0.11398515197627988,0.029136341678656367,0.006915644160977207,0.4497959536609192,0.03258599552359628,-0.02482550793744241,0.006942496724392465,0.0,0.010090912681296279,2017,Louisiana
1.2260700059870255,1.2508953910827398,0.34070052015783586,0.0225737922404982,0.0005747215169954173,0.05996906962843418,0.09351986732823024,0.13039267184173436,0.07092540507436973,0.028540273855887675,0.00428391469351015,0.4497959520316024,0.03258599552359628,-0.024825510334011255,0.006942496724392465,0.0,0.010090912681296279,2018,Louisiana
1.2821703091187013,1.306995984953493,0.39258859229362103,0.02300343252813103,0.000523617624163868,0.06004626548580922,0.09041525169062324,0.1326628736900279,0.0723684066151933,0.02966188170620557,0.00631060038467511,0.44979596947588407,0.03258599552359628,-0.024825508735075667,0.006942496724392465,0.0,0.010090912681296279,2019,Louisiana
1.2259406718186843,1.250741008967328,0.3380367762749897,0.024572217743450007,0.0003982203888424917,0.059824464769107855,0.09443384724978515,0.12766234218053635,0.07290724836416579,0.02784060733218902,0.0060858681551285015,0.4493601664126308,0.03258599552359626,-0.024800409307479263,0.0069424967243924655,0.0,0.010090912805707545,2020,Louisiana
0.6619672694937981,0.6932568798464261,0.036064287097641756,0.0,0.0,0.5231531103001104,5.783881694178656e-06,0.06828458724759146,0.010951676563804347,0.006175549115045022,0.0006626172070104524,0.034361194275985364,0.0,-0.031289618162825696,0.013598074928599041,0.0,0.0,2017,Iowa
0.6854755178050141,0.7167651583580856,0.03796516332214136,0.0,0.0,0.543496297378116,6.050132813912942e-06,0.06853800406454798,0.011258388513245425,0.006808807037819377,0.000733167819448971,0.03436119451553266,0.0,-0.031289618397870235,0.013598074928599041,0.0,0.0,2018,Iowa
0.6852685931907487,0.7165582066922747,0.03860434747873011,0.0,0.0,0.5413884586468471,5.849282946673604e-06,0.06969448463410104,0.011282000866890053,0.0068577828101059266,0.0007659321080823223,0.0343611939661,0.0,-0.031289618448510095,0.013598074928599041,0.0,0.0,2019,Iowa
0.6853231016451976,0.7165642859172724,0.03938654544573336,0.0,0.0,0.5431315678132536,6.109260940308198e-06,0.06718113718431304,0.01139830658238132,0.006207515650597033,0.0013691935888976597,0.03428589327324583,0.0,-0.031241279294658475,0.013598074928599041,0.0,0.0,2020,Iowa
0.657139004239264,0.700741656769681,0.02557418767900324,5.640666526037451e-06,0.00029536663710965256,0.3385739298146193,0.03243625163577001,0.06658367999467987,0.05357524159533576,0.011358892654523788,0.004897664419649838,0.07727330846701826,0.06931692964739512,-0.04360265400219935,0.019230353604315364,0.0,0.001620197842634065,2017,Missouri
0.7204533435584318,0.7640561546518747,0.0261955011367773,3.83195708636652e-06,0.00031299888361336833,0.34407760498026163,0.035569154375661466,0.06770326544570575,0.10610493724819885,0.013009985496532065,0.003638109650453299,0.07727330746062243,0.06931692964739512,-0.04360265007020331,0.019230353604315364,0.0,0.001620197842634065,2018,Missouri
0.7228737272236335,0.7664764182749065,0.026392111927903698,3.857136161932047e-06,0.0002851674800959695,0.34405616130896255,0.03438839504540436,0.06890427919030387,0.1066478721279113,0.01324177278211356,0.005115840216500646,0.0772733079128187,0.06931692964739512,-0.04360265332048748,0.019230353604315364,0.0,0.001620197842634065,2019,Missouri
0.7177309773874576,0.7612875353309567,0.026970063836714606,4.209640240752591e-06,0.00021687717487867898,0.34337909747858086,0.035916798073618784,0.06626648496126926,0.10584486471095435,0.011742746049300742,0.003638782983889235,0.07714011594046608,0.06931692776940321,-0.04355655799036738,0.01923035400314977,0.0,0.0016201978373864443,2020,Missouri
0.9443958753254525,0.979145687537672,0.12537021253326744,0.0009940249442194208,0.21193420554726355,0.1038357640100333,2.6199994325326337e-09,0.1479531050868612,0.02699185030756069,0.011029470537007828,0.0036448208827071357,0.17034636873755113,0.1649195931572598,-0.034750170115053075,0.009913009706471142,0.0,0.0022135130511419764,2017,Alabama
0.9888788200241404,1.0236289254715916,0.12665430950509937,0.0008440604222999699,0.232639428538822,0.10470325587390467,2.740608556176473e-09,0.16247299666742704,0.034724376504432664,0.011451917099574186,0.0027464478966979767,0.17034636305370288,0.1649195931572598,-0.03475016863690541,0.009913009706471142,0.0,0.0022135130511419764,2018,Alabama
0.9703409504062543,1.0050912543074033,0.1297079227705525,0.0008398705514430926,0.2079287178240935,0.1047185319336936,2.6496256346386323e-09,0.1654088845316383,0.0349480545553072,0.011472518521815953,0.0026740053224113733,0.17034636018522184,0.1649195931572598,-0.03475016851738551,0.009913009706471142,0.0,0.0022135130511419764,2019,Alabama
0.9360688626609457,0.9707784697794846,0.12452138930148915,0.0008748431902380077,0.1859972125031484,0.10450420251629992,2.7673945478393986e-09,0.15886816120319386,0.035210680766515366,0.01075479417042469,0.002778383461505408,0.17022245614831535,0.1649195931176681,-0.03470942842344708,0.00991300971942939,0.0,0.0022135130643620667,2020,Alabama
0.6898107894606983,0.7173723510408445,0.07479746277852421,0.000180614154871991,0.19147194461988828,0.1691640564800065,5.5975155838573545e-06,0.15161272935952166,0.02435818213812362,0.02026593076009406,0.0010818068992188685,0.06499598730945659,0.0,-0.027561415859703394,0.013688157271121356,0.0,0.005749664864993379,2017,Illinois
0.6684479392331447,0.6960092232046844,0.0765216438790374,0.00016631561288709524,0.15518002686860904,0.17377120662969514,1.0602240162173032e-05,0.1526175569600882,0.030617152680169134,0.021069925958580468,0.001620892351303674,0.06499598935500321,0.0,-0.027561414617232615,0.013688157271121356,0.0,0.005749664864993379,2018,Illinois
0.654879128362443,0.6824405015422742,0.07737272873879644,0.00018814559591559022,0.14048879014027688,0.17318919723673237,1.0250283236882702e-05,0.15513213254999952,0.029736482761498807,0.021142280951128786,0.0007468158489765042,0.06499599100721003,0.0,-0.027561416925454198,0.013688157271121356,0.0,0.005749664864993379,2019,Illinois
0.6342057034385099,0.6617323426200545,0.0778296817021271,0.00016526129500064334,0.12556201972896128,0.17361331707152294,1.070586902429862e-05,0.1497704867726781,0.02945464772267477,0.019737180397849927,0.0012701150827867302,0.06488130837683496,0.0,-0.027526727125308507,0.013688157658493235,0.0,0.005749664927382411,2020,Illinois
0.5998370061841937,0.6583047104166442,0.022304728890839162,0.002274921876830275,0.0,0.48843183822114394,0.0,0.046347093627834665,0.009948339322711162,0.004400870190093462,0.0002667243767171048,0.03978720225546227,0.027016559957220736,-0.058467772439119804,0.01737921058865552,0.0,0.00014740127240925335,2017,Nebraska
0.6092010877499194,0.6676688455123811,0.02351490459622431,0.0023067213883507234,0.0,0.49693975379206257,0.0,0.04796678679245694,0.00745530911027381,0.004772976771095039,0.00038212435811173717,0.03978720306265678,0.027016559957220736,-0.058467769692550124,0.01737921058865552,0.0,0.00014740127240925335,2018,Nebraska
0.6107041315696135,0.6691720449830187,0.02386414834289916,0.00232331838180004,0.0,0.4973520223790058,0.0,0.04883310949179342,0.007489267229664766,0.004781648634525358,0.00019815844851843442,0.039787203227469536,0.027016559957220736,-0.05846777182144597,0.01737921058865552,0.0,0.00014740127240925335,2019,Nebraska
0.6086019540454418,0.6670073910720461,0.024496401235177503,0.0025405852539134117,0.0,0.4957772146764063,0.0,0.04691422660947343,0.007582087699441715,0.0044174000528642435,0.0010369583259436956,0.03969956552378339,0.027016561360385268,-0.058405564990883625,0.017379210520663945,0.0,0.0001474012751315457,2020,Nebraska
0.6817684554622662,0.707008750921862,0.10287529280485258,0.00569199090036499,0.11125176872986635,0.15584060540781094,2.135498963997083e-09,0.13415182024756034,0.007630647437198547,0.025756169684722392,0.0008746684779519729,0.05403465821450247,0.09115952779477579,-0.025240514190496128,0.009450040910173816,0.0,0.008291693003525625,2017,Kentucky
0.6805632194106136,0.7058036440395543,0.10269346133234182,0.005279430013641444,0.1092231162740973,0.15410145421662186,2.233803595316756e-09,0.1382177026001249,0.006599175053660588,0.025969684983380686,0.0007837835734958388,0.054034657069457225,0.09115952779477579,-0.02524051523084484,0.009450040910173816,0.0,0.008291693003525625,2018,Kentucky
0.6736998310087298,0.6989405091089977,0.10328843906909739,0.005315008746889894,0.09942622548979954,0.1543042886651589,2.1596476393941302e-09,0.1402162830817975,0.006435145161616503,0.026175767453597756,0.0008434240905482702,0.054034658231943894,0.09115952779477579,-0.025240513694325176,0.009450040910173816,0.0,0.008291693003525625,2019,Kentucky
0.6555801769360468,0.6807876376948919,0.10074871203940788,0.005814477226397384,0.08919393707913366,0.1537160780696726,2.2556341941466372e-09,0.13613897900446106,0.006601544205415519,0.025123538204568363,0.0005736116143499417,0.053975234691543236,0.09115952745548929,-0.025207424868754547,0.009450041015488433,0.0,0.008291693123358472,2020,Kentucky
0.5391932123941838,0.5681792052659519,0.05127423306799765,0.0011125270595246405,0.003307437185925745,0.13864583409801606,0.0018954798678851084,0.11687688562728736,0.014607811121827373,0.0130755370982375,0.0017284113080514737,0.08383163482738852,0.12791792084696324,-0.028985862451530803,0.010342342795793807,0.0,0.0035631771662661352,2017,Tennessee
0.5475076808462739,0.5764934750853516,0.05612285221858762,0.001021047124897523,0.003208191954095682,0.1379619594669754,0.0017683354899545223,0.12075349046019966,0.015005454951738113,0.013683437420605708,0.0013135914588528566,0.08383163126759845,0.12791792084696324,-0.028985863011567102,0.010342342795793807,0.0,0.0035631771662661352,2018,Tennessee
0.5516316973731527,0.5806175565932422,0.058140106284757326,0.0010339328016279216,0.0030420375673118403,0.13813334081842224,0.0017096329794924901,0.12295427067972851,0.014634009900287142,0.013801430196196389,0.0015137291118307705,0.08383163302256187,0.12791792084696324,-0.028985863079133638,0.010342342795793807,0.0,0.0035631771662661352,2019,Tennessee
0.5458288222270923,0.574775582492265,0.058984768015626104,0.0011231328596708068,0.0029126665845313417,0.13762436164576988,0.001785619150606257,0.11806063286446253,0.014884994854331243,0.012735238414627342,0.0010825315648000538,0.08375831349619606,0.1279179223886226,-0.028946818147910752,0.010342342848809256,0.0,0.00356317720351358,2020,Tennessee
1.043965341797716,1.0624372010943282,0.12258998015104679,0.006409486703607869,0.0,0.1687798871418112,0.0,0.17925824112649527,0.058445064603608404,0.022327459556881653,0.00045582439306825803,0.48573939811918726,0.009370976869884721,-0.018471856767227242,0.007776520246577689,0.0,0.001284543709714686,2017,Michigan
1.0148359748300326,1.033307796614306,0.1174721152371387,0.006049789100611534,0.0,0.17264634546286997,0.0,0.177192228554657,0.030956547818400057,0.024128167323564636,0.0006913244805195289,0.48573940602548277,0.009370976869884721,-0.018471855737948087,0.007776520246577689,0.0,0.001284543709714686,2018,Michigan
1.0165549390054884,1.0350268182326487,0.11574412188636886,0.006086203685420908,0.0,0.17210805160697704,0.0,0.18033632510997122,0.03009990639753836,0.02453759112368218,0.0019431330266795,0.4857393925509471,0.009370976869884721,-0.0184718559098651,0.007776520246577689,0.0,0.001284543709714686,2019,Michigan
1.002265589620679,1.0206986393652193,0.1129857955691789,0.006451041291626892,0.0,0.17248889169426326,0.0,0.17349414285865478,0.02975528185323858,0.022063003085262652,0.00027490682092999613,0.4847533599700076,0.009370977073821082,-0.01843300537244517,0.007776520270335782,0.0,0.00128454371166563,2020,Michigan
0.47993984682999896,0.49797960106215816,0.04259311782397351,2.670459513592446e-05,0.10828400179947528,0.13917354775038368,0.0,0.11844073615528879,0.013225552865702284,0.01652744669045644,0.00048014278165024125,0.0474833440438135,0.0011571612159870942,-0.018039758103701887,0.007836965543785997,0.0,0.0027507483975243987,2017,Indiana
0.49817950569184977,0.5162193407000941,0.04534076077916494,1.6908392132940778e-05,0.1191191301134133,0.14364701410555608,0.0,0.11744690371981771,0.013125840213381404,0.017644122526813924,0.0006504474783439144,0.04748334630951202,0.0011571612159870942,-0.018039758610990726,0.007836965543785997,0.0,0.0027507483975243987,2018,Indiana
0.487717297957224,0.5057571507820111,0.04606333935702771,1.8124401801452995e-05,0.10674172108580475,0.14306573879678114,0.0,0.11955987082595018,0.01295188235723359,0.017772515633659114,0.00035590137123773017,0.047483345074949466,0.0011571612159870942,-0.018039757573941984,0.007836965543785997,0.0,0.0027507483975243987,2019,Indiana
0.4698268093071503,0.4878420455294972,0.046671554903916966,1.7495750939594403e-05,0.09359385565239066,0.14355783486660506,0.0,0.11490542486849172,0.013231843714303856,0.01629710402322315,0.00041968309479857243,0.04740266170423001,0.0011571611746984446,-0.018015232913840547,0.007836965589599548,0.0,0.0027507484217990288,2020,Indiana
0.7505812247677133,0.7910263638034856,0.03932432171054244,0.0,0.0,0.11360787144987708,0.0,0.2065624639555531,0.01488658121055392,0.014687556934376744,0.009091394744380307,0.31126072579014713,0.07164062380005098,-0.040445174168554324,0.009829762875200257,0.0,0.0001350947003179274,2017,Georgia
0.7647094791374598,0.8051546882755072,0.036169923136599356,0.0,0.0,0.11426609869627578,0.0,0.22597937811051338,0.01535547542120308,0.015227811316874625,0.005289955306087597,0.3112607174096808,0.07164062380005098,-0.040445172426818186,0.009829762875200257,0.0,0.0001350947003179274,2018,Georgia
0.768166441666259,0.8086116624674573,0.03700376055613039,0.0,0.0,0.11406372633017989,0.0,0.2300479749399515,0.014926035283515696,0.01535450204126301,0.004349518804653254,0.31126073099391866,0.07164062380005098,-0.04044517558653373,0.009829762875200257,0.0,0.0001350947003179274,2019,Georgia
0.7584667309283535,0.7988706455282393,0.037843991080715525,0.0,0.0,0.11414954968224386,0.0,0.22100158733335523,0.015170738933446932,0.014286840306126194,0.0039807444395532935,0.3108316026687969,0.07164062445636135,-0.04040392229176067,0.00982976289082989,0.0,0.00013509469826434103,2020,Georgia
0.7519893643090529,0.7858842624103379,0.10940310400163218,0.0019343035907246077,0.02954433202131143,0.11580517805840577,0.19102944862554763,0.056741236909348625,0.013089410845876295,0.008743790529132366,0.010559826424909756,0.16563388033061538,0.0683971817857519,-0.03389503754136469,0.010721088049261711,0.0,0.004281629612087863,2017,Arkansas
0.7437082474016415,0.7776034196301712,0.1119558277701066,0.0017701851570630575,0.01546688582337375,0.11577343866288584,0.20201287758690695,0.05453497101143386,0.01276352828943786,0.00883381394587051,0.005458169858123184,0.16563387953721856,0.0683971817857519,-0.03389503792926546,0.010721088049261711,0.0,0.004281629612087863,2018,Arkansas
0.7398764728796924,0.7737715043457779,0.11288958431178003,0.001791886368086616,0.013754460587934501,0.11591424791832604,0.1953065824788731,0.055509595422024945,0.012746812759069555,0.008922439866360649,0.007902399175294662,0.1656338773996999,0.0683971817857519,-0.033895038494759486,0.010721088049261711,0.0,0.004281629612087863,2019,Arkansas
0.7383395541334674,0.7721938544174484,0.1093419528187167,0.001896982944009676,0.012552219675011647,0.11549452794367111,0.20398723538965213,0.05335000674534051,0.012796496376529095,0.008257641655910886,0.005660603393270521,0.16545639518735267,0.0683971817857519,-0.03385437499382776,0.01072108808122366,0.0,0.004281629633083471,2020,Arkansas
0.643645280752243,0.6684233196528419,0.06765558136460777,9.919833171569043e-05,0.1754706753508007,0.1097590915726135,1.883437557829819e-11,0.12068807644822802,0.014622177093939974,0.012301811735857813,0.0014014865793084699,0.14612958843878032,0.012737742017011281,-0.024777971591867717,0.0059053176726905085,0.0,0.001652338934548684,2017,Virginia
0.6354009248035629,0.6601787484241177,0.0682858402169618,0.00010960996051475882,0.1631018487313279,0.11124945418839312,1.9701384049429743e-11,0.12125689785975023,0.015070239158101968,0.013090090059856997,0.0015900808649639906,0.14612959855036065,0.012737742017011281,-0.024777970930283548,0.0059053176726905085,0.0,0.001652338934548684,2018,Virginia
0.6218588523211083,0.6466369020726825,0.06773955904888623,0.00011049151221085748,0.14831591757749918,0.11131185289199275,1.9047368598146167e-11,0.1233275299222374,0.014935961939676546,0.0133432329845703,0.0011274278042458952,0.14612959345507284,0.012737742017011281,-0.02477797091976716,0.0059053176726905085,0.0,0.001652338934548684,2019,Virginia
0.5970099618681741,0.6217541473667748,0.06560702328138979,0.00012120762643877335,0.1321132401556987,0.11100295090125517,1.9893939677930865e-11,0.11885600501673071,0.015213456670477809,0.012102318641707384,0.0005410839812204194,0.14590129595512458,0.012737742009836002,-0.024744198110334386,0.0059053176546326,0.0,0.001652338903711801,2020,Virginia
0.976257808504348,0.9998031070829467,0.026128337393133683,3.8239034050409656e-07,0.0,0.41182267490666685,2.713390122436157e-06,0.087398114545623,0.0071625419899943215,0.014249731068243425,0.0005478990915541483,0.4103626098595931,0.03215599080327176,-0.02354527694298912,0.009926128118573579,0.0,4.605498698960227e-05,2017,Wisconsin
0.9812694800242869,1.0048148513543793,0.026827145835386992,1.3271537098054032e-07,0.0,0.41835073138433837,2.8382939067726043e-06,0.08359236686245258,0.0067998994110810285,0.01583410665008632,0.000916916806990446,0.41036260449789025,0.03215599080327176,-0.023545274856493475,0.009926128118573579,0.0,4.605498698960227e-05,2018,Wisconsin
0.9813240106163338,1.0048694170813508,0.02701945105729583,1.508033243018226e-07,0.0,0.4175888162397901,2.744072616020445e-06,0.08460447401253968,0.006580199287334237,0.016150344561003203,0.0004324518552623524,0.4103626103409658,0.03215599080327176,-0.023545276508337744,0.009926128118573579,0.0,4.605498698960227e-05,2019,Wisconsin
0.977717900130848,1.0012061628304336,0.02769404548427302,1.3137811181888827e-07,0.0,0.4177792236903715,2.8660359285356493e-06,0.08270120965048199,0.006799629349342454,0.014247934163519728,0.0004068946779967063,0.40944605584467003,0.03215599090470978,-0.023488226409412852,0.009926128123182852,0.0,4.6054985551029265e-05,2020,Wisconsin
1.057530345427609,1.0753094434570916,0.029316856303983483,2.3094963126088942e-05,0.0,0.1476178479157858,0.0,0.23172682708144707,0.014699130097973682,0.014677830302360952,0.013871668842711833,0.6074956358618755,0.010907722425057316,-0.01777903374321214,0.004877450803797811,0.0,9.510126593450086e-05,2017,Florida
