Total,Total_ExclSoilAbs,Gas,Oil,Coal,Livestock,Rice,Landfills,Wastewater,OtherAnth,BiomassBurn,Wetlands,Reservoirs,SoilAbsorb,Termites,Lakes,Seeps,Year,Anthropogenic,ONG,Waste
34.83787930599943,37.12325461678308,6.252110986533861,1.2317759513880566,2.469157468516018,9.340091511868986,0.5127655963795624,4.321688797490444,0.7275683946303709,0.7719866704049082,0.38185488577299287,8.214532157575634,2.027702347677357,-2.285376477668478,0.5983179599807823,0.0,0.2737020480253024,2017,27.654847724889564,7.483886937921918,5.049257192120815
35.21827616967764,37.50365136537833,6.470589224994221,1.1813219827002237,2.3762338467276884,9.444050129048414,0.5434221130275182,4.441929037089937,0.7189261029610899,0.8072616781669097,0.4056624434275367,8.214532124336063,2.027702347677357,-2.285376469533365,0.5983179599807823,0.0,0.2737020480253024,2018,28.011436462393355,7.651911207694445,5.160855140051027
34.832481875360855,37.1178590784636,6.49099393773754,1.2450805883760157,2.1529049691228375,9.435193777183407,0.5253819457305832,4.517606120627604,0.7107909728449099,0.8189963277605445,0.10665560826435869,8.214532182041927,2.027702347677357,-2.285376482730465,0.5983179599807823,0.0,0.2737020480253024,2019,27.9246509870608,7.736074526113555,5.2283970934725135
34.829653403769846,37.112404685096394,6.2113744517266944,1.2361639253480494,1.9006551010649337,9.428612786541919,0.5487331184440067,4.352865692932782,0.7180306778313779,0.7639167829280961,0.8508613282501143,8.201466893490357,2.027702344778519,-2.282750880122409,0.5983179555986755,0.0,0.27370204943753185,2020,27.188054881596376,7.447538377074744,5.07089637076416
